status_id,status_message,link_name,status_type,status_link,permalink_url,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
669417179838095_1221180424661765,"When your style is grind 24/7, there's no time to lose control to a tobacco addiction. What does your style say about you? 💯💯💯",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1221180424661765/?type=3,https://www.facebook.com/FreshEmpire/posts/1221180424661765:0,2017-03-05 13:00:01,8,2,2,8,0,0,0,0,0
669417179838095_1219177401528734,There's always a go-getter that inspires the rest of the squad. TAG the go-getter of your crew.,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1219177401528734/?type=3,https://www.facebook.com/FreshEmpire/posts/1219177401528734:0,2017-03-03 18:00:02,18,1,1,17,1,0,0,0,0
669417179838095_1217982841648190,"Who fell through and kicked it with Fresh Empire the weekend of  2.20-2.26? TAG yourself and your squad, if you were at Kodie Shane Concert in Detroit, CIAA Fan Fest: Day 1 & 3 in Charolette, Playboi Carti Live in Chicago, Club X Teen Experience in Las Vegas, Fresh Friday: Ca$hville Edition in Nashville, Fresh Friday: Volume II in Detroit, Silent Night in D.C., Fresh Fridays: Indy Edition in Indianapolis, Fresh Fridays in Miami, Squad Goals vs Relationship Goals in Atlanta, Red Light Green Light Teen Event in Riverview, Sound Off Saturday Featuring Yazz the Greatest in Philadelphia, Footwerk in Columbia, Sound Off Saturday Volume 1 in Greensboro, The Come Up in LA, 2Turnt Saturdays in Markham, Squad Goals 3: The B'More Edition in Baltimore, The Come Up in NJ Edition, Vince Staples- The Life Aquatic Tour in Oakland, Breakin' Hearts Hip Hop Jam- ABQ in Albuquerque,  The Arizona Super Show 2017 in Glendale, AEBL Celebrity Hoops Challenge in Charlotte, 2017 National Step League Event in Miami or Sneaker Exit in Atlanta.",Weekend Wrap-Up 2.20-2.26,photo,https://www.facebook.com/FreshEmpire/photos/a.1217982764981531.1073741950.669417179838095/1217982841648190/?type=3,https://www.facebook.com/FreshEmpire/posts/1217982841648190,2017-03-02 17:22:10,197,2,2,193,4,0,0,0,0
669417179838095_1217781781668296,"Sometimes we push through brick walls but lose with the simple choices. Live tobacco-free, bust through all obstacles. 💪💪💪",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1217781781668296/?type=3,https://www.facebook.com/FreshEmpire/posts/1217781781668296:0,2017-03-02 12:00:02,10,0,0,10,0,0,0,0,0
669417179838095_1216903678422773,,Fresh Empire's cover photo,photo,https://www.facebook.com/FreshEmpire/photos/a.711977672248712.1073741827.669417179838095/1216903678422773/?type=3,https://www.facebook.com/FreshEmpire/posts/1216903755089432,2017-03-01 13:02:58,24,0,0,21,2,1,0,0,0
669417179838095_1214723278640813,When you realize you can take your path in any direction you want. LIKE if you're in control of your destiny. 💪🏽💪🏽💪🏽,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1214723278640813/?type=3,https://www.facebook.com/FreshEmpire/posts/1214723278640813:0,2017-02-27 16:00:02,2227,9,3,2147,69,0,8,3,0
669417179838095_1213510572095417,"When you come from a place where you have to hustle for everything, losing control to tobacco is never an option. 👊🏽👊🏽👊🏽",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1213510572095417/?type=3,https://www.facebook.com/FreshEmpire/posts/1213510572095417:0,2017-02-26 12:30:01,27,0,2,25,2,0,0,0,0
669417179838095_1212685432177931,"What's the most important thing about your day ones? 
A) They dress fly 
B) They've got goals 
C) They always got your back 
D) They're never fake",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1212685432177931/?type=3,https://www.facebook.com/FreshEmpire/posts/1212685432177931:0,2017-02-25 14:30:01,2792,57,24,2566,160,5,54,7,0
669417179838095_1211471445632663,Smoking cigs can lead to addiction--taking you away from your goals. LIKE if you keep your hustle free from distractions.,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1211471445632663/?type=3,https://www.facebook.com/FreshEmpire/posts/1211471445632663:0,2017-02-24 13:30:01,1348,3,8,1276,45,1,26,0,0
669417179838095_1210334149079726,"Who fell through and kicked it with Fresh Empire the weekend of 2.13.17 - 2.19.17? TAG yourself and your squad, if you were at The Location Tour: Khalid in Sacramento, D.R.A.M. Tour: in San Francisco, Fresh Friday: The MKE Jump Off in Milwaukee, So Turnt Saturday: The All Black Affair in Durham, So Turnt Saturday: The Rap Game Edition in Las Vegas, So Turnt Saturday: The Rap Game Edition in Houston, So Turnt Saturday: ABQ in Albuquerque, Squad Goals- Juke Jam in Chicago, The Come Up- Sactown Edition in Sacramento, #Facts Teen Event in Baltimore, Squad Goals in Nashville, Kodie Shane Concert in NYC, SRC X NHO Teen Takeover Part 2 in Woodlawn, The Come Up in Phoenix, So Turnt Sunday in Dallas or The Come Up in Oakland.",Weekend Wrap-Up 2.13.17 - 2.19.17,photo,https://www.facebook.com/FreshEmpire/photos/a.1210334109079730.1073741949.669417179838095/1210334149079726/?type=3,https://www.facebook.com/FreshEmpire/posts/1210334149079726,2017-02-23 15:01:12,404,4,4,393,10,0,1,0,0
669417179838095_1209428442503630,"You got the drive, just make sure you look the part by living tobacco-free. What's part of your winning mentality?",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1209428442503630/?type=3,https://www.facebook.com/FreshEmpire/posts/1209428442503630:0,2017-02-22 17:30:01,2070,20,27,1817,225,0,26,2,0
669417179838095_1208184732628001,Addiction to tobacco is real. Keep it fresh and live tobacco-free so that addiction doesn't mess with your plans. 🏆🏆🏆,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1208184732628001/?type=3,https://www.facebook.com/FreshEmpire/posts/1208184732628001:0,2017-02-21 16:30:01,36,0,3,36,0,0,0,0,0
669417179838095_1206835816096226,LIKE if you stay on the go --always looking for new opportunities. 🏃🏽💨,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1206835816096226/?type=3,https://www.facebook.com/FreshEmpire/posts/1206835816096226:0,2017-02-20 13:30:01,26,0,0,25,1,0,0,0,0
669417179838095_1204883232958151,Avoid catching L's by staying tobacco-free. 'Cause losing control to tobacco was never part of the winning game plan.,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1204883232958151/?type=3,https://www.facebook.com/FreshEmpire/posts/1204883232958151:0,2017-02-18 18:30:01,21,0,1,20,1,0,0,0,0
669417179838095_1203622773084197,LIKE if you're just starting out with your hustle. SHARE if you want people to know what's up. 🙋🏽🙋🏽🙋🏽,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1203622773084197/?type=3,https://www.facebook.com/FreshEmpire/posts/1203622773084197:0,2017-02-17 17:00:02,3243,13,22,3105,109,22,6,0,1
669417179838095_1203145969798544,How can a tobacco addiction keep you from being in control of your hustle? Watch to find out.,Be Next Version 3,video,https://www.facebook.com/FreshEmpire/videos/1203145969798544/,https://www.facebook.com/FreshEmpire/videos/1203145969798544/,2017-02-17 11:00:43,118,5,11,108,10,0,0,0,0
669417179838095_1200993236680484,"Who fell through and kicked it with Fresh Empire the weekend of 2.6.17 - 2.12.17? TAG yourself and your squad, if you were at Ugly God Live in Sacramento,  Lil Sunny Tour with Isaiah Rashad in Tampa & Miami, Squad Goals vs Relationship Goals in Atlanta, Fresh Fridays: Skate Jam in Austin, So Fresh Friday: RDU Edition in Raleigh, Meek Mill & Friends in  Philadelphia, MHSA Hip-Hop Showcase in Milwaukee, #MostLitNight in Scottsdale, Squad Goals in Nashville, So Fresh Saturday: Silent Edition in New Jersey, So Turnt Saturday in Tampa, Sound Off Saturday in Columbia, So Turnt Saturday: Cupid Edition in Greensboro, D.R.A.M. Tour in Los Angeles, Sneaker Con in Miami or Let's Roll: Friend Zone Edition in Virginia Beach.",Weekend Wrap-Up 2.6.17 - 2.12.17,photo,https://www.facebook.com/FreshEmpire/photos/a.1200993196680488.1073741948.669417179838095/1200993236680484/?type=3,https://www.facebook.com/FreshEmpire/posts/1200993236680484,2017-02-15 12:09:06,467,0,3,449,11,2,5,0,0
669417179838095_1200963110016830,"Every day counts, so make the most of yours by living tobacco-free. How many days a week are you on the grind?",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1200963110016830/?type=3,https://www.facebook.com/FreshEmpire/posts/1200963110016830:0,2017-02-15 10:00:02,16,0,1,15,0,0,1,0,0
669417179838095_1199526370160504,Smoking cigs can lead to tobacco addiction and can ruin your get-up-and-go lifestyle. LIKE if you're about that tobacco-free hustle. 🏃💨,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1199526370160504/?type=3,https://www.facebook.com/FreshEmpire/posts/1199526370160504:0,2017-02-13 14:30:02,3437,16,13,3260,127,9,38,1,2
669417179838095_1199446010168540,"Its true, addiction to tobacco is real. Stay hip to the negative effects cigarettes can have on your life. Who's out there reppin' tobacco-free with us?",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1199446010168540/?type=3,https://www.facebook.com/FreshEmpire/posts/1199446010168540:0,2017-02-13 12:00:02,13,1,1,13,0,0,0,0,0
669417179838095_1198869496892858,A tobacco addiction can take control of your identity. Originality is everything. Live tobacco-free. 💯💯💯,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1198869496892858/?type=3,https://www.facebook.com/FreshEmpire/posts/1198869496892858:0,2017-02-12 18:00:02,32,1,9,30,2,0,0,0,0
669417179838095_1197849450328196,You have a voice that was meant to be heard. TAG that somebody that always hears you out. 👂👂👂,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1197849450328196/?type=3,https://www.facebook.com/FreshEmpire/posts/1197849450328196:0,2017-02-11 16:00:02,3332,14,25,3206,102,4,19,0,1
669417179838095_1196790380434103,"When you're on your hustle, you gotta swerve on cigs, cause they can lead to addiction.  Where will you take your hustle? 🌎🌎🌎",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1196790380434103/?type=3,https://www.facebook.com/FreshEmpire/posts/1196790380434103:0,2017-02-10 11:00:02,35,1,2,33,2,0,0,0,0
669417179838095_1196126653833809,LIKE if you got a day one that always pushes you to new levels. 🌊🌊🌊,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1196126653833809/?type=3,https://www.facebook.com/FreshEmpire/posts/1196126653833809:0,2017-02-09 15:00:02,24,0,0,21,2,0,1,0,0
669417179838095_1195229733923501,"Who fell through and kicked it with Fresh Empire the weekend of 1.30.17 -2.5.17? TAG yourself and your squad, if you were at The Corner Series: Femdot in Chicago, D.R.A.M. Tour in Dallas & Austin, Vibe VSession with Metro Boomin' in ATL, Fresh Fridays- Mardi Gras Edition in Charlotte, Project Level ""The Next Big Thing!"" Talent Showcase in San Francisco, The Location Tour: Khalid in Albuquerque, Sage the Gemini: West for the Winter Tour in Santa Cruz or Youth Power Stomp Fest: Dance and Step Battle in Orangeburg.",Weekend Wrap-Up 1.30-2.5,photo,https://www.facebook.com/FreshEmpire/photos/a.1195229620590179.1073741947.669417179838095/1195229733923501/?type=3,https://www.facebook.com/FreshEmpire/posts/1195229733923501,2017-02-08 14:46:30,1147,1,3,1101,37,6,3,0,0
669417179838095_1195296450583496,What goes on inside Yachty's world? Watch and find out.,Yachty's World,video,https://www.facebook.com/FreshEmpire/videos/1195296450583496/,https://www.facebook.com/FreshEmpire/videos/1195296450583496/,2017-02-08 13:30:32,34,6,9,27,6,0,1,0,0
669417179838095_1193321547447653,Smoking cigarettes can lead to addiction--putting your hustle at risk. LIKE if you protect your daily grind by keeping it tobacco-free.,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1193321547447653/?type=3,https://www.facebook.com/FreshEmpire/posts/1193321547447653:0,2017-02-06 14:00:02,22,0,1,20,2,0,0,0,0
669417179838095_1192314124215062,"If you plan on staying around in this game, living tobacco-free plays a major role. What's your key to longevity? 🔑🔑🔑",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1192314124215062/?type=3,https://www.facebook.com/FreshEmpire/posts/1192314124215062:0,2017-02-05 12:00:02,22,0,1,22,0,0,0,0,0
669417179838095_1191540970959044,"There's more than one way to win, but only one way gets you there, and that's through the hustle. LIKE if you agree. 💯💯💯",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1191540970959044/?type=3,https://www.facebook.com/FreshEmpire/posts/1191540970959044:0,2017-02-04 17:00:02,26,2,2,26,0,0,0,0,0
669417179838095_1190520301061111,S/O to Lil boat for keeping it fresh and tobacco-free with Fresh Empire. Which artist would you want to see us collab with next?,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1190520301061111/?type=3,https://www.facebook.com/FreshEmpire/posts/1190520301061111:0,2017-02-03 16:00:03,3833,131,70,3440,192,11,182,3,5
669417179838095_1189290217850786,"Who fell through and kicked it with Fresh Empire the weekend of 1.23.17 - 1.29.17? TAG yourself and your squad, if you were at Sage the Gemini: West for the Winter Tour- Sacramento & Los Angeles & Phoenix & Las Vegas, Dave East Tour in Atlanta, Power 106 High School Basketball Series in Los Angeles, D.R.A.M. Tour in Detroit, Fresh Fridays in Albuquerque, So Fresh Friday in Oakland, Fresh Fridays in Miami, Kid Ink with Vee Tha Rula in Phoenix, Squad Goals: Juke Jam in Chicago, Sound Off Saturday in Detroit Edition, So Fresh Saturday: The Silent Edition in Raleigh, So Fresh Saturday: Welcome to 2k17 Part II in Greensboro, So Turnt Saturday in Sacramento & Nashville & Austin & VA Beach, The Come Up: NJ Edition in Montclair, The Florida Takeoff in Orlando, SRC X PRINCE Teen Takeover in Baltimore or DTLR DMV Celebrity Basketball Game in DC.",Weekend Wrap-Up 1.23.17-1.29.17,photo,https://www.facebook.com/FreshEmpire/photos/a.1189290174517457.1073741946.669417179838095/1189290217850786/?type=3,https://www.facebook.com/FreshEmpire/posts/1189290217850786,2017-02-02 15:39:25,1256,1,8,1193,56,4,3,0,0
669417179838095_1188030581310083,"If you could kick it with Yachty for a day, what would you want to do?  🤔🤔
1. Roll to a concert 
2. Eat pizza on a yacht
3. Play video games",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1188030581310083/?type=3,https://www.facebook.com/FreshEmpire/posts/1188030581310083:0,2017-02-01 14:00:02,39,16,3,36,3,0,0,0,0
669417179838095_1187775431335598,Watch what happens when you put your hustle FIRST.,Be Next Version 2,video,https://www.facebook.com/FreshEmpire/videos/1187775431335598/,https://www.facebook.com/FreshEmpire/videos/1187775431335598/,2017-02-01 10:01:42,165,1,5,154,10,1,0,0,0
669417179838095_1187671854679289,,Fresh Empire's cover photo,photo,https://www.facebook.com/FreshEmpire/photos/a.711977672248712.1073741827.669417179838095/1187671854679289/?type=3,https://www.facebook.com/FreshEmpire/posts/1187671964679278,2017-02-01 09:03:14,17,0,0,16,1,0,0,0,0
669417179838095_1186926824753792,Big News! S/O to our Battle For The Cosign grand prize winner for taking home the top prize of flying to ATL and NY to kick it with BIG K.R.I.T and Lenny S. 🎤  🎶  🎤,Battle for the Cosign Grand Prize Winner,video,https://www.facebook.com/FreshEmpire/videos/1186926824753792/,https://www.facebook.com/FreshEmpire/videos/1186926824753792/,2017-01-31 16:51:44,818,25,273,648,105,63,2,0,0
669417179838095_1186428494803625,"Who said tobacco-free gear can't be on point? If you could cop any of our gear, what would you choose? 🌊 🌊  🌊",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1186428494803625/?type=3,https://www.facebook.com/FreshEmpire/posts/1186428494803625:0,2017-01-31 10:00:01,1796,47,28,1700,82,3,9,1,1
669417179838095_1185485601564581,"Keep your circle fresh, so none of you become one of the 1,300 people who die because of cig use every single day.",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1185485601564581/?type=3,https://www.facebook.com/FreshEmpire/posts/1185485601564581:0,2017-01-30 15:35:01,31,1,2,30,1,0,0,0,0
669417179838095_1184436895002785,"If you could ask Lil Yachty anything about his rise to the top, what would it be?🤔 🤔 🤔",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1184436895002785/?type=3,https://www.facebook.com/FreshEmpire/posts/1184436895002785:0,2017-01-29 21:00:01,42,8,1,37,3,0,2,0,0
669417179838095_1182868555159619,You were designed to win in this game--don't let anybody tell you otherwise. 🏆 🏆 🏆,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1182868555159619/?type=3,https://www.facebook.com/FreshEmpire/posts/1182868555159619:0,2017-01-28 13:45:01,17,0,1,17,0,0,0,0,0
669417179838095_1181763018603506,"Losing control to tobacco kills your drive. When it comes to your hustle, what drives you to keep going? 🔥 🔥 🔥",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1181763018603506/?type=3,https://www.facebook.com/FreshEmpire/posts/1181763018603506:0,2017-01-27 19:25:01,31,0,1,31,0,0,0,0,0
669417179838095_1179968892116252,"Who fell through and kicked it with Fresh Empire the weekend of 1.16.17 - 1.21.17? TAG yourself and your squad, if you were at A Boogie wit da Hoodie Show in Sacramento,  Blackout in Milwaukee, Kap G Concert in Dallas, The Come Up with Justine Skye in Las Vegas & Houston, Glow'd Up in Milwaukee & Tampa, Blackbear Tour in Tampa & Miami ,Kix Fair in Atlanta,  So Turnt Saturday in Los Angeles, So Turnt Saturday: Silent White Edition in Charolette, Let's Roll: NJ Edition in Woodbridge, 21 Savage Concert in Indianapolis, Sound Off Saturday in Philly, Squad Goals in Baltimore or Snap Trap: Phoenix Edition in Scottsdale.",Weekend Wrap-Up 1.16.17 - 1.21.17,photo,https://www.facebook.com/FreshEmpire/photos/a.1179968862116255.1073741945.669417179838095/1179968892116252/?type=3,https://www.facebook.com/FreshEmpire/posts/1179968892116252,2017-01-26 13:40:43,1510,13,18,1442,60,3,0,0,5
669417179838095_1179458048834003,Imagine a world created by Lil Yachty...Then watch this video to take a look inside Lil Boat's world.,Yachty's World Teaser,video,https://www.facebook.com/FreshEmpire/videos/1179458048834003/,https://www.facebook.com/FreshEmpire/videos/1179458048834003/,2017-01-25 21:50:38,37,3,15,31,5,0,1,0,0
669417179838095_1177556975690777,"Every day counts, so make the most of yours by living tobacco-free with Fresh Empire. How many days a week are you on the grind?",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1177556975690777/?type=3,https://www.facebook.com/FreshEmpire/posts/1177556975690777:0,2017-01-24 11:00:02,23,1,0,20,3,0,0,0,0
669417179838095_1176021289177679,Where will YOUR hustle take you next?,Be Next Version 3,video,https://www.facebook.com/FreshEmpire/videos/1176021289177679/,https://www.facebook.com/FreshEmpire/videos/1176021289177679/,2017-01-23 09:30:39,144,2,9,132,10,2,0,0,0
669417179838095_1175409099238898,"When you got a whole team that's down, excuses are the only thing that can hold you back. TAG your squad.  🙌🏽  🙌🏽  🙌🏽",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1175409099238898/?type=3,https://www.facebook.com/FreshEmpire/posts/1175409099238898:0,2017-01-22 18:00:01,3591,23,42,3365,179,36,7,1,3
669417179838095_1174188732694268,"Yachty knows - there's no formula you need to follow to get this money. But adding in tobacco, which is addictive, can cut your payoff short. 💸 💸 💸",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1174188732694268/?type=3,https://www.facebook.com/FreshEmpire/posts/1174188732694268:0,2017-01-21 14:14:01,76,3,5,67,3,2,4,0,0
669417179838095_1172472419532566,Smoking cigs can lead to addiction--taking you away from the things you love. What's something that you love and can't go a day or night without? ☀️ 🌚 ☀️ 🌚,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1172472419532566/?type=3,https://www.facebook.com/FreshEmpire/posts/1172472419532566:0,2017-01-19 15:24:01,2428,18,14,2241,177,0,0,10,0
669417179838095_1171579872955154,"If you haven't yet, check our exclusive vid featuring the King of the Teens, Lil Yachty: http://bit.ly/yachty_1.",Day in the Life of Lil Yachty,video,https://www.facebook.com/FreshEmpire/videos/1171579872955154/,https://www.facebook.com/FreshEmpire/videos/1171579872955154/,2017-01-18 19:30:30,38,1,5,37,1,0,0,0,0
669417179838095_1171155719664236,"When the hustle is on your mind, all you can do is plan and grind. LIKE if this is you. 🙇🏽 🏃🏾",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1171155719664236/?type=3,https://www.facebook.com/FreshEmpire/posts/1171155719664236:0,2017-01-18 12:00:01,36,0,2,34,0,0,1,0,1
669417179838095_1170514366395038,"Hit LIKE if you're not tryin' to be one of 1,300 that die from tobacco every day. Get out in the world and make some noise. 💥 💥 💥",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1170514366395038/?type=3,https://www.facebook.com/FreshEmpire/posts/1170514366395038:0,2017-01-17 16:15:01,1939,13,55,1834,83,1,20,0,1
669417179838095_1169846126461862,"Lil Yachty stepped in the game, and he's switching things up. More are claiming tobacco-free and that's a W for the culture.",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1169846126461862/?type=3,https://www.facebook.com/FreshEmpire/posts/1169846126461862:0,2017-01-16 20:00:01,2361,57,74,2111,149,12,83,2,4
669417179838095_1167888393324302,"When you start feelin' the vibes, you just can't help but let it show. What song always gets you hype?",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1167888393324302/?type=3,https://www.facebook.com/FreshEmpire/posts/1167888393324302:0,2017-01-14 13:00:04,3964,91,65,3530,371,6,26,3,28
669417179838095_1167214230058385,"When you're on your hustle you gotta swerve on cigs, cause they can lead to addiction. Where will you take your hustle?  🌎🌎🌎",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1167214230058385/?type=3,https://www.facebook.com/FreshEmpire/posts/1167214230058385:0,2017-01-13 18:00:01,2844,16,13,2687,127,1,6,3,20
669417179838095_1166906050089203,,Fresh Empire,photo,https://www.facebook.com/FreshEmpire/photos/a.1166879036758571.1073741943.669417179838095/1166879910091817/?type=3,https://www.facebook.com/FreshEmpire/posts/1166906050089203,2017-01-13 11:09:51,18,1,0,14,4,0,0,0,0
669417179838095_1166879910091817,"Who fell through and kicked it with Fresh Empire the weekend of 1.6.17? TAG yourself and your squad, if you were at Snap Trap 2 in Milwaukee.",Weekend Wrap-Up 1.6.17,photo,https://www.facebook.com/FreshEmpire/photos/a.1166879036758571.1073741943.669417179838095/1166879910091817/?type=3,https://www.facebook.com/FreshEmpire/posts/1166879910091817,2017-01-13 11:01:53,6418,28,66,5942,411,8,55,1,1
669417179838095_1164687523644389,Spend a day with Lil Yachty and see how crazy his days are now that he's the King of the Teens. Check the full-length vid on our site: http://bit.ly/yachty_1.,Day in the Life of Lil Yachty Teaser,video,https://www.facebook.com/FreshEmpire/videos/1164687523644389/,https://www.facebook.com/FreshEmpire/videos/1164687523644389/,2017-01-11 13:00:38,2060,111,372,1709,223,9,113,3,3
669417179838095_1164635233649618,,Fresh Empire's cover photo,photo,https://www.facebook.com/FreshEmpire/photos/a.711977672248712.1073741827.669417179838095/1164635233649618/?type=3,https://www.facebook.com/FreshEmpire/posts/1164635590316249,2017-01-11 11:41:23,61,1,5,50,7,0,3,0,1
669417179838095_1163848317061643,"If you hustle with purpose, keep it tobacco-free. 'Cause losing control to cigarettes can keep you away from your grind.",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1163848317061643/?type=3,https://www.facebook.com/FreshEmpire/posts/1163848317061643:0,2017-01-10 15:30:01,23,0,0,21,2,0,0,0,0
669417179838095_1162086373904504,In this game you gotta look out for yours. Name one thing you've learned from your squad.,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1162086373904504/?type=3,https://www.facebook.com/FreshEmpire/posts/1162086373904504:0,2017-01-08 14:00:01,25,2,0,25,0,0,0,0,0
669417179838095_1161213923991749,Tobacco addiction is real and it can be that one thing that stands between you and your hustle. Who's motivated to get things done today?,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1161213923991749/?type=3,https://www.facebook.com/FreshEmpire/posts/1161213923991749:0,2017-01-07 12:00:01,51,0,0,50,1,0,0,0,0
669417179838095_1159367474176394,,Fresh Empire,photo,https://www.facebook.com/FreshEmpire/photos/a.1159278687518606.1073741942.669417179838095/1159278857518589/?type=3,https://www.facebook.com/FreshEmpire/posts/1159367474176394,2017-01-05 14:11:09,1839,3,0,1762,68,3,6,0,0
669417179838095_1159197194193422,Hustle means you're willing to work harder than anyone else. How many hours a day do you work on your craft? Tell us in the comments.  🏃💨🏃💨🏃💨,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1159197194193422/?type=3,https://www.facebook.com/FreshEmpire/posts/1159197194193422:0,2017-01-05 10:00:02,17,3,3,17,0,0,0,0,0
669417179838095_1158755770904231,,Battle For the Cosign | Round 3 Winner!,video,https://www.facebook.com/FreshEmpire/videos/1158755770904231/,https://www.facebook.com/FreshEmpire/videos/1158755770904231/,2017-01-04 20:43:10,30,0,5,28,2,0,0,0,0
669417179838095_1157737907672684,This is what next looks like. You ready? 💯 💯 💯,Be Next,video,https://www.facebook.com/FreshEmpire/videos/1157737907672684/,https://www.facebook.com/FreshEmpire/videos/1157737907672684/,2017-01-03 14:46:02,717,10,50,645,51,17,4,0,0
669417179838095_1157682584344883,There's always a go-getter that inspires the rest of the squad. TAG the go-getter of your crew.,Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1157682584344883/?type=3,https://www.facebook.com/FreshEmpire/posts/1157682584344883:0,2017-01-03 13:00:01,19,2,1,15,4,0,0,0,0
669417179838095_1155947684518373,"Lil Yachty gives off nothing but positive vibes. He said he doesn't give negative things, like tobacco, the time of day. Who's fresh like Yachty?",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1155947684518373/?type=3,https://www.facebook.com/FreshEmpire/posts/1155947684518373:0,2017-01-01 12:00:02,51,1,2,42,6,1,2,0,0
669417179838095_1155373544575787,"Put your whole 💚  into your hustle, and one day it will all pay off. Are you hustlin' non-stop?",Timeline Photos,photo,https://www.facebook.com/FreshEmpire/photos/a.725948810851598.1073741828.669417179838095/1155373544575787/?type=3,https://www.facebook.com/FreshEmpire/posts/1155373544575787:0,2016-12-31 19:30:01,30,3,0,30,0,0,0,0,0
